round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,306,8,8,-1,20480,0.4021213339,61.724889,1471.503318,1470.929598,2201.115823,740.743374,0.08198058653,0.1779003568
2,25,6,6,-1,2560,0.4085030371,5.893238,168.6394011,168.0298165,236.2554036,99.80422936,0.07534240473,0.1193223512
